Profundidad_m,WOB_klb,RPM,Torque_ft_lb,ROP_m_h
2058.5,18.833184228923738,110.24266393642168,1062.0891057387473,33.79978132312106
2059.0,18.349212169799642,104.2590907836213,1160.3146783335576,32.17806872842131
2059.5,20.33655813410475,98.23873189852984,1096.4109991857651,34.47206121919568
2060.0,16.163061426073035,94.3582733680085,980.079430512114,35.60363269373485
2060.5,17.87509291369684,94.94545723928489,1009.5591098479493,35.18628239470576
2061.0,15.7716127361894,103.31328121645353,1002.0562469785199,34.80967104549799
2061.5,15.88874856319311,112.84700072383117,1144.6297131012425,35.479014906395605
2062.0,19.689924758007322,97.63305115247593,1035.575422507673,34.378031668625596
2062.5,20.534700168984045,96.78987003644957,1121.7488709206941,32.76097501630548
2063.0,17.375591061846976,103.27435221572202,1015.9752359414476,36.59125104886631
2063.5,17.387430544591183,99.01813476811586,1086.1269590769907,37.79376705769653
2064.0,17.33807770231393,97.67816442491664,1094.6232859819595,34.018471460643404
2064.5,20.531078126867676,107.76276292855559,1071.4256283814937,31.49918922921061
2065.0,17.12355647417558,107.64328068303486,1146.507490201318,31.27571328713431
2065.5,20.499133814903573,101.43100859210445,1114.8133349468262,34.043852148692984
2066.0,18.070050196908504,96.7412881435305,1014.0703639869578,36.27497939337934
2066.5,17.272451556637428,101.94043354007543,1073.229842968933,32.37503384640894
2067.0,18.4022690374291,105.12369828265832,1111.523593119318,37.368243733066706
2067.5,20.83524261755402,106.73481635127185,1122.8578023820885,34.699950934799766
2068.0,18.245380949409604,105.62296387503214,1035.0952374646283,36.231916031807664
2068.5,17.70707373791166,87.05605784308794,1084.3865620965596,34.57085448596413
2069.0,18.800431544265624,102.45930427654503,1076.7336213511967,33.43733461308533
2069.5,17.65260969653377,103.8537303747911,1042.7729403462858,30.73677463607849
2070.0,16.308937355565938,104.62657379499228,1071.53884726693,29.220764475316212
2070.5,17.889785389972875,101.7925332375763,1062.9801446672027,34.19068792454774
2071.0,19.305286395107423,100.21640947299404,1101.6313217360535,34.45246334830397
2071.5,18.659276941356588,98.53399055578683,1024.0774048811704,33.23855541194595
2072.0,16.068526974400203,96.03196898655301,1001.4104811252299,34.916088032907055
2072.5,19.196446443215653,96.8362098552073,1140.3555023339345,34.61307100174191
2073.0,18.764978638528994,106.90639901651441,1096.6817538384864,37.45001614291376
2073.5,18.187187862535392,103.57337682402475,1053.8560313538178,33.27873371603732
2074.0,19.624638749951696,104.12999209046873,1016.6653288261431,34.56781692189573
2074.5,19.37563095529629,97.16040683939099,1060.1476799986942,32.27343069273391
2075.0,19.32404168350081,102.67272043395307,1087.6337491048762,34.696251319096376
2075.5,15.373114093886882,109.2038944891114,1025.6581026244537,34.175731893287
2076.0,18.962156613644627,100.69382474986517,1096.645353095937,33.42065306485233
2076.5,17.56068064710158,103.9579679359307,1106.1249780337812,35.24774558671637
2077.0,18.50433714425354,97.47289100604517,1119.6523623274231,33.791203318720314
2077.5,16.596193492158786,98.05514945414107,1024.6068861281406,37.018076322743056
2078.0,19.37765149456504,101.42906205198676,1067.8929399621663,35.41332303307466
2078.5,19.602214536082055,96.52406383014024,1101.560716069994,36.27890125480945
2079.0,17.853602866092206,96.26616899813925,1031.4805404030997,33.029257462155634
2079.5,15.456510143786286,99.15565730928957,1025.6242332893894,32.662285443202244
2080.0,18.80088741969014,101.02008083376084,1070.1287929210744,36.04829328172284
2080.5,18.303572356911957,96.93774993980828,1145.532661345535,32.89128356503832
2081.0,15.12432518679717,100.85934210819504,980.5931152761648,32.980989364148165
2081.5,17.995098672819378,94.39062303983773,1040.4537960119908,31.040073950501604
2082.0,19.223430461586123,100.82097300001463,1089.4404695611204,33.764236549858744
2082.5,14.63995614652888,90.53048786002995,957.7788115610119,32.525189230827074
2083.0,18.090351302565814,105.40759877806667,1018.5037178149216,31.983108283600316
2083.5,18.33537831961904,92.23228431328276,982.3684584971228,27.741287260721677
2084.0,18.346174215864867,107.77698427374158,1062.9710945045035,34.33262345392095
2084.5,17.65168731495587,102.14223259725787,1037.954323621896,34.90817847734954
2085.0,18.226884784699045,102.95349620554664,1039.03573981735,32.51145080206915
2085.5,17.68298015481087,97.81218727371343,1034.91152157754,31.93523900550345
2086.0,17.58998754394101,102.71325741139752,1059.4228443512322,37.17220930882938
2086.5,18.71089105159494,100.93972904944525,1119.0833753482898,32.1171395494099
2087.0,21.83811628362896,94.24400930875585,1170.80854696644,33.6437520680042
2087.5,17.925378579179345,103.85114790323185,1074.369310655503,34.68226617293034
2088.0,16.966592299738345,95.83396994448101,1069.6419608744072,34.27890795279424
2088.5,17.806692907495027,111.699748043954,1071.8345873380892,31.12514125609356
2089.0,17.866551523876918,96.08297997453607,1084.3639162459185,34.22731250915855
2089.5,17.008157826240033,91.91138373494421,1103.3843872647783,32.6809591534867
2090.0,17.0025241502969,108.46786466046302,1038.5120011602169,34.10183987467873
2090.5,16.724846220420737,103.89568688739378,1092.513256003396,34.449399561004114
2091.0,17.14779591330284,102.27482819705983,1022.8731295854232,32.180103777538065
2091.5,18.110304282829485,97.23603300815513,1110.2101310333946,35.2617925936746
2092.0,17.861384939918015,100.32235943154484,1060.4423163189067,33.40301332753455
2092.5,19.704876218454643,99.21239970687985,1063.6880472122748,35.39068773094434
2093.0,14.929809913850105,104.46421540846676,1028.431764325364,28.832777692294783
2093.5,17.738651545692782,97.03623733291947,1103.3805080749307,33.823315919658626
2094.0,17.138415879250328,97.4883715410937,1123.66636787384,35.19511351102914
2094.5,16.17991382242929,103.61038010424129,1131.1630044771148,34.11491241678581
2095.0,16.764781799975474,106.64383859737553,1055.9203438869124,35.91735540240739
2095.5,15.257456895609867,98.0627320072308,993.1657288209751,35.70536129300477
2096.0,17.761592748316467,103.22961056308506,1060.427128528172,33.00382941225761
2096.5,18.00341250925941,105.19749052816141,1104.1974515035706,33.174238986076986
2097.0,15.89532947868203,95.40828792659417,1069.7771518148643,35.751512723596676
2097.5,17.90869600189088,98.61046361105277,1095.8148183658525,32.28506076998241
2098.0,18.114635994759084,91.42660062414767,1100.7602790802189,35.95741537780906
2098.5,16.615528076215217,110.30308113174445,1010.5123211196901,30.70123059837412
2099.0,18.137810560761952,101.2266259970596,1118.6041416854373,34.63209309147722
2099.5,18.077392463019162,104.55628269888591,1070.9594144345713,31.550901470655432
2100.0,17.71213843278283,98.021324140489,1025.394065992248,33.58846926149828
2100.5,19.176087560046042,97.52192089980201,1103.396811618471,34.05846734112784
2101.0,19.567814302888877,99.47225838403294,1133.413154810929,33.82558094185233
2101.5,19.63543759667802,99.12054464270336,1122.842248058001,33.39785423054651
2102.0,16.704821221527585,111.83108932084905,1077.0364426515014,34.32868278002856
2102.5,17.716670406721736,101.98623927870698,1087.218254648543,32.52746579584579
2103.0,15.039179217612242,103.38555100656203,1063.104047572686,35.78297059550321
2103.5,19.027355518936076,100.10705297980958,1093.133504871579,35.90775085337587
2104.0,19.2728015553642,100.39943558037696,1077.7296520667005,36.64508335584548
2104.5,19.665511917958124,103.40105820428948,1165.178625828993,32.932394762836104
2105.0,20.790137731729235,99.82464683262417,1148.3836449243074,34.359470500475815
2105.5,19.599784906123475,107.00991410339564,1108.5878353023886,29.991192272462534
2106.0,18.804874534554735,95.88033101551815,1105.2715978841895,33.96878851840317
2106.5,18.149830817923178,106.08096124201995,1058.8098579020298,34.515892207067004
2107.0,21.90027898775579,105.84368923880028,1097.096567302807,38.29626670910049
2107.5,18.394994167268237,110.41816988160755,1113.5049774066104,32.91738381566513
2108.0,21.61566028365917,91.27554478214907,1122.3498130142314,31.370409204757195
2108.5,16.97741182184939,105.3978236226005,1036.5163781599804,34.94419517374399
2109.0,17.532619083409276,96.68100147251604,1080.8824383853682,32.03127402502991
2109.5,19.139907920633828,104.47673636656835,1062.865810036703,33.71292466646583
2110.0,13.492342478697516,104.44107855924364,1002.2843848037201,33.66960568396158
2110.5,17.640614786516075,95.72348906853563,1026.68627083303,35.34735003614865
2111.0,19.796792798086706,103.56947352491703,1087.7442252055725,31.697003678062092
2111.5,17.42899556923202,98.31176267613138,1099.9444977579044,32.81697021383249
2112.0,17.999275401231273,96.54336501674979,1096.6869444029433,33.64975010852834
2112.5,15.631298307592143,90.59822062219483,1002.4830618018526,36.200971495319976
2113.0,17.388894703274122,107.0533732425636,1062.1888568577149,36.213843889188475
2113.5,16.76552710531395,99.54349188290483,1061.1357387197645,28.704168552469106
2114.0,19.129101785864467,94.74778302700214,1034.3138390940062,30.531561402407142
2114.5,19.21188288632016,101.58463512489054,1085.4245726217368,31.30185490945613
2115.0,16.80673119999026,100.53098977913562,1102.9182379522947,30.782527586180738
2115.5,16.579254202722385,95.39807346158524,1152.843439600013,35.51142192251033
2116.0,20.341781293450385,95.49397598812793,1086.0141890963694,33.105852676149716
2116.5,16.022310844392816,105.53814961218471,1075.0751198574758,33.691540308743505
2117.0,19.17129962541042,101.05776310245339,1063.4767679658216,35.83688639531631
2117.5,18.05823351674122,96.7646402679655,1111.0350703284043,35.257108974180476
2118.0,19.671625904605534,98.09446054909913,1151.7494205113162,39.152925032570494
2118.5,18.302550022167456,98.17359117529712,1154.235835711353,36.979136760180495
2119.0,17.20561532284254,91.61360415936137,1027.6897034823978,31.89951853594582
2119.5,16.252890183872605,104.70936860741587,1029.602096402674,35.209697734004756
2120.0,16.29038043406549,98.17412019572018,1041.5832046107678,34.771460629129336
2120.5,16.107619073762987,99.22911035314235,1055.0789449371052,34.02204590686035
2121.0,17.830180250684496,102.80922837279371,1020.3152100972151,34.640260578324785
2121.5,19.217340375393633,106.22316236129457,1084.5801084338657,30.61543236507991
2122.0,16.624483647901,101.00753916996351,1116.494836619534,33.40864369382064
2122.5,16.4476332526587,94.54821217753461,1056.4693380584793,34.02708788770743
2123.0,18.268981269243053,98.75577424701963,1094.873235272051,32.65536950064135
2123.5,20.085984402865478,99.656923688116,1053.9751965887647,32.689037779311356
2124.0,19.158866116635444,90.84648767884727,1067.5818348100543,35.280997811609
2124.5,17.862876819479805,102.3803138373053,1011.1368199946,32.28312274753381
2125.0,16.4589346420643,103.28898012244137,1115.2988972360615,33.88849829300025
2125.5,18.07237886645287,100.46322393790706,1006.8129889150673,29.699725587069995
2126.0,19.327130182256912,95.82086486599064,1100.550855912899,33.91965025422656
2126.5,18.875803562935392,101.06105679345748,1061.02132038191,32.155453524613826
2127.0,18.387093112112325,105.12364297841006,999.8645922400767,33.67879675916517
2127.5,19.664599606829658,98.91447959062889,1054.595846276048,30.47726001421
2128.0,20.246079445721115,103.98477237517069,1089.1469290268597,32.29894484728315
2128.5,19.253899851422865,102.16148023340106,1036.7972982429646,27.873354472221703
2129.0,14.997493417727854,90.53334735190033,1045.2606703751892,34.21765159443171
2129.5,19.450105377449262,97.42143618972926,1112.7060900729516,34.787239544026434
2130.0,17.778996608702222,102.61385126892377,1027.7420188163462,32.83972645147674
2130.5,18.201069250079577,100.66548368659002,1039.0674234323496,31.069599128910955
2131.0,17.619220113137644,104.7005570744168,1085.4283639027547,34.681064505754364
2131.5,16.981268341204018,101.18280414547667,1069.861232134188,31.09566145748866
2132.0,14.442315691455287,103.25017239347733,1037.1284735382399,34.274950763729336
2132.5,18.44708138028144,98.32690280593401,1078.708246387326,34.80209923982669
2133.0,16.043986921685814,101.67156069065594,1043.602241335254,32.477634593411594
2133.5,18.78120483993762,94.88887658136196,1112.0675588562679,35.027924677453285
2134.0,17.40626770085368,104.34836655258313,1107.009274546781,33.17899113980399
2134.5,19.682319581812376,101.35804649816292,1197.600357226638,36.696993517460065
2135.0,20.613580784118465,93.92224849761274,1237.810792392747,38.06519875502291
2135.5,17.807816522785494,98.85753273892179,960.2307018838551,35.665753771857666
2136.0,17.223926505788356,112.51075996085022,999.6465013266389,33.38435020954122
2136.5,16.909854054826656,99.04177144471798,1041.1337764018313,36.30512371238008
2137.0,18.674592037779572,98.45723279188361,1074.2844026196583,33.8393730316892
2137.5,17.131228911459758,96.2016049397614,1009.554983226445,36.53439735694238
2138.0,17.96186569541315,94.60615592457387,1027.7143686279555,34.34376031907605
2138.5,16.604330878717168,95.11425146441941,1056.5681517573892,28.650033537502168
2139.0,18.077529737824676,110.08978885954596,1011.3598677480803,30.466372297725695
2139.5,20.496242903278468,101.82639339884702,1091.879570329986,29.76775082018959
2140.0,16.893782074219416,92.93160946310643,994.9516816407377,34.76637885565928
2140.5,18.021998584254227,100.0975507071004,1048.8076471148242,35.055311232295324
2141.0,18.736643909519795,105.14493940435332,1129.6137807256148,30.75635566650206
2141.5,20.003390233488282,102.1240919820593,1132.585913204489,34.80554063734225
2142.0,19.730022782211996,93.12355957037222,1053.052258933955,33.33340229262316
2142.5,19.090300478787494,103.24305709928397,1087.5045376127914,35.346605443138216
2143.0,18.612264330198705,100.15125668250944,1094.8974420807378,33.12567917804666
2143.5,22.304086044871056,101.07085062289569,1069.4384400607921,34.830066009653
2144.0,19.062003970068165,109.25646025388086,1067.7768610284536,32.755236011549925
2144.5,18.433196485848075,99.89947672990287,1145.8865902720654,35.80079477040744
2145.0,19.807409180287358,96.49908619235981,1044.5758877660596,33.41093453879398
2145.5,18.868200764770013,91.35108041510298,981.9911584142282,31.636412531341985
2146.0,21.815334252824243,96.53152307083437,1104.3769527724,34.84109637408871
2146.5,17.15967142761846,96.2369586464383,1035.008435575517,35.2254209169877
2147.0,17.92811603773262,90.4680536271796,1053.8229640944012,32.40022245561137
2147.5,15.997543730514584,103.35755155944072,974.8358988796556,29.5950262835834
2148.0,17.83423705220258,102.52343959677691,1037.0923621118052,36.728427257046626
2148.5,16.235185124825566,99.88237653874059,1148.785498652337,34.268305609650476
2149.0,18.18230466584155,95.01757097811873,1091.1581897376511,31.93613365305783
2149.5,16.959269548302977,101.24778773766589,1067.755921792609,33.33529006324173
2150.0,19.183594680931105,103.14247463894414,1039.762048975172,33.728298427310854
2150.5,17.261163943623053,108.83488957925813,1057.5410639125016,29.850491288801813
2151.0,19.06711811730158,101.74094320467877,1122.7942234308593,35.53519944108942
2151.5,17.68394047051432,102.30469740660956,1088.2752611542244,29.8955515708946
2152.0,19.786819094609257,100.84127085842862,1102.3334525134533,33.225067400509154
2152.5,17.861138914093747,99.03136993795111,1080.2392753715424,32.95707119050191
2153.0,17.348360876314594,103.90995683731799,1036.323794613694,32.64477886187646
2153.5,15.270420946737001,99.73856489872732,955.105323799807,32.25057152771054
2154.0,15.976316504764942,99.26880157585555,1059.5748406719372,33.73517538205448
2154.5,19.120769420539727,98.17697875056642,1111.3017566550825,35.997444409103224
2155.0,16.07394248615204,98.52994606632782,1060.5777703302185,32.29230184183334
2155.5,19.43342852197331,101.68486869864029,1064.656748505617,32.03056549811862
2156.0,17.3477285560371,103.11356168584737,1075.7416232095613,27.87914653312186
2156.5,17.978504423580237,96.40903731552696,1121.477438635388,33.64999752313352
2157.0,18.844239295755642,101.05766389207929,1096.5488888064872,35.53470885135282
2157.5,19.61333502480058,95.52571537899658,1046.131808889096,30.14570974193737
2158.0,15.811383230573139,103.15123538161758,1073.065832363715,33.073287032462886
2158.5,15.929356476000898,107.35570084557197,1021.5737334533375,34.53956621087498
2159.0,17.606931688174782,102.75399712678056,1015.8525734882854,28.414267289444567
2159.5,19.794124804564785,98.41350048623926,1110.3261565860614,28.741096751863754
2160.0,18.028871614485,105.12576336023126,1058.4844930097804,32.07398145809915
2160.5,19.739167566771034,93.81864026079057,1081.6954747165314,33.547661417328776
2161.0,15.521472771907078,101.5109356878667,1025.2006221105974,36.43229498344234
2161.5,17.155386388596703,114.13776782598647,955.4542604022404,29.118196546743516
2162.0,18.111622892042185,95.60521544172083,1097.042483763668,33.63763733907591
2162.5,16.390389787739846,98.38094245755194,993.4027525239542,33.79343185164453
2163.0,16.272921564800814,98.90260561840469,1111.1064469076102,30.784803525428774
2163.5,16.795297725806424,94.40920518933092,1027.1521180454845,32.17843798355829
2164.0,17.424396076094578,96.24613923974671,1020.191685342196,35.30969620004268
2164.5,16.292794704766905,100.14750132581409,1093.8954342375982,31.700950869436728
2165.0,19.82656277915971,108.04516663849454,1151.4846003230446,35.175827714959404
2165.5,18.30281081420794,102.39892510684538,1155.207110279468,33.995961247341455
2166.0,18.47135786500778,105.60396092711096,1090.309845168241,34.39366106005783
2166.5,18.42506230567206,104.17986646285517,1064.2429761432315,32.526002918280014
2167.0,20.36693396632381,101.73558610776178,1016.9358437627047,30.014812940884212
2167.5,21.030061377075324,91.04902790830205,1111.446515191384,34.39435985839433
2168.0,17.583766618042425,108.06925616739194,1145.0129137968433,30.76539144812148
2168.5,18.79749834423725,105.14605493242057,1075.681554641641,34.86516176436493
2169.0,17.553202198161674,101.41391030360396,1062.21814435234,33.60379466230158
2169.5,19.32772498191671,93.59524588200875,1139.8858523967428,31.729463148268824
2170.0,20.122718817701433,92.71245842788086,1051.872116247168,32.989328110988616
2170.5,17.99107843093679,94.01115066532577,1095.245067291265,33.16861217202197
2171.0,19.419573078392034,96.55863302127166,1102.9121200503266,35.829158354441105
2171.5,17.51068105876028,101.83692545639462,1083.2242081801096,32.54410152765221
2172.0,19.740514616728635,98.75440458008578,1205.0434760119672,30.314353937646036
2172.5,16.664538726229363,100.46562118192179,1088.699358805858,36.34191889181403
2173.0,16.3893722189056,102.76822376258434,990.7445963295291,33.03872871888121
2173.5,18.902618975992947,106.54937013158661,1103.4894577978002,32.45448059375466
2174.0,19.713622323775468,96.85276193047314,1073.8848791616856,30.339000710826276
2174.5,18.976483329811984,91.66197104847137,1059.6394269243217,31.412516169270976
2175.0,19.588142932138098,95.98847918768503,1087.2172241213223,35.746349039106875
2175.5,16.723478446586977,103.01294078536577,1031.3849842726322,35.0684450079555
2176.0,17.897277003923524,104.18466004218536,1070.3156210282561,31.6691042146599
2176.5,15.634459179448893,104.29859859222495,992.4558996822902,32.76515918105561
2177.0,16.209587156115276,96.52611944980676,998.6816804302795,33.0556374609031
2177.5,20.182665605802228,101.6325041423971,1081.428120781782,36.039122684041274
2178.0,17.446824292236034,107.60427419844792,1039.265486293505,34.05999703491653
2178.5,20.786154407373864,103.75312442619317,1092.8342644356062,34.85313564724454
2179.0,18.25046080390324,91.21578220199811,1064.0777821181364,32.20734394297232
2179.5,17.668994449907743,99.75256870070298,1006.3121593299413,31.716522470777583
2180.0,17.626135496314067,98.32163994044501,1078.429051141647,30.84644482563802
2180.5,19.503709929688476,92.52486744861051,1047.0583448592618,33.3867067577891
2181.0,17.82182115650491,107.34037252811083,1064.1640292121663,30.97680138284255
2181.5,18.062876008761382,93.07766761710585,1086.2773765733732,32.440284193666365
2182.0,18.467669272132344,99.48542008561891,1090.4681956788515,34.35422955581934
2182.5,15.98492883518266,106.54057103205243,1067.5669192717066,30.252991540621466
2183.0,18.14680858513734,95.61418206753947,1008.9847941775928,34.218303822857166
2183.5,17.925361548403075,99.83719894743616,1121.5268466834414,33.187118361632905
2184.0,18.684801906752316,102.4499069085623,1108.1662591085505,30.94362930760268
2184.5,19.489027161607595,95.99794086304821,1080.462980102105,30.832232652901496
