Profundidad_m,GR_API,ILD_ohm_m,RHOB_g_cc,NPHI_v_v
1508.5999999999922,109.60717027860105,1.8804678105765185,2.449997511530927,0.3786214700062377
1508.699999999992,106.73839288652786,1.71441917951315,2.4370394468899397,0.3744308845114795
1508.799999999992,109.63969663870814,1.7112319663962456,2.4322267823645145,0.36701764988591984
1508.899999999992,109.90772089229283,1.570498663866157,2.4669444973557964,0.39888973261574573
1508.9999999999918,116.3749985616307,1.7494890641789602,2.439293035940432,0.3711927729183391
1509.0999999999917,105.07621028816531,1.9047654169639143,2.4114861443504148,0.37207741002776523
1509.1999999999916,107.09524310419262,1.7325753519068643,2.4384664355574666,0.38218001419615966
1509.2999999999915,113.0761188650835,1.847354788940837,2.4303412266302695,0.3534060757982149
1509.3999999999915,118.65360529911283,1.941458997268377,2.487724986744813,0.38666067361955203
1509.4999999999914,117.05727023921564,1.5318284981247923,2.4232938537193975,0.37053717169455036
1509.5999999999913,110.65103415642342,1.6976220125776729,2.4703498574503953,0.3939957895962556
1509.6999999999912,114.82308486844919,1.9019329741560214,2.4561695300700923,0.4046221905216971
1509.799999999991,118.92173593047175,1.763685219762291,2.4325406085433476,0.39816804457608335
1509.899999999991,119.39077288204531,2.1748171221142734,2.4626786306828343,0.3773577158708683
1509.999999999991,104.32247288728696,1.7888422032269498,2.431759219973934,0.3637659467148445
1510.0999999999908,114.81343919053452,1.7287650933626344,2.4495338097923742,0.40386518655548537
1510.1999999999907,99.56145730416382,1.6570363952794975,2.466090410161461,0.3726404592000371
1510.2999999999906,107.38383222027115,1.8490207499128546,2.4467550127659368,0.35038053897397686
1510.3999999999905,106.8968152205311,1.5738094842242014,2.467299732859421,0.35920021541532837
1510.4999999999905,103.05127655778558,1.6110197964985455,2.466840175474643,0.3704317409295702
1510.5999999999904,116.65258244632915,1.931809397086294,2.4722803191634997,0.37477565438781807
1510.6999999999903,103.85336095105669,1.7523327994164006,2.3919205814977365,0.38843095542101125
1510.7999999999902,111.32959214466122,1.6998938730877016,2.4397409415305593,0.39668909953885645
1510.89999999999,112.44534531672038,2.021496006265048,2.4325054766402427,0.3609101349371291
1510.99999999999,111.81980166920667,1.919130068603061,2.456010300798534,0.3734954863356439
1511.09999999999,124.73040413305452,2.107275901547614,2.435161209273409,0.3709717247391358
1511.1999999999898,106.19680436600557,2.009246761132678,2.468160995481437,0.3911360069719883
1511.2999999999897,109.21001227800099,1.9317201248802078,2.4572921324918044,0.3773681302692972
1511.3999999999896,111.90648875093008,2.0396124408789027,2.46594230402196,0.3653719788498003
1511.4999999999895,105.75276133586803,1.913847710674177,2.4367010922907135,0.3854661942876489
1511.5999999999894,106.9723970832957,1.9228253521280767,2.428980533866041,0.38461945392304525
1511.6999999999894,107.78879905725692,1.791913483731581,2.452493569505099,0.39693583849815495
1511.7999999999893,109.59406462202283,1.9476153650792036,2.4322350176137744,0.35532997748913236
1511.8999999999892,112.31295002944402,1.7539014107929025,2.4290500800669355,0.3645453452676499
1511.999999999989,105.52911272238597,1.8467927975309357,2.442837317046242,0.3584792117235677
1512.099999999989,107.1233134229565,1.687128932627086,2.4286554101252236,0.39453738367099084
1512.199999999989,109.53695489409978,2.1407638684059664,2.4652265546799272,0.3921897627346136
1512.2999999999888,110.75699376820761,2.010422816094823,2.4749775853105067,0.3834042990122797
1512.3999999999887,96.22031790010371,1.4954732677270683,2.435393349168784,0.3834641703600965
1512.4999999999886,102.88223698144074,1.863528177800265,2.452163966023776,0.37802773953876484
1512.5999999999885,110.28588564391113,1.4398411259991093,2.481818462430246,0.37450672080282615
1512.6999999999884,110.86947534937521,1.8159659731985087,2.4378326819177194,0.38145557353442394
1512.7999999999884,104.97857640824202,1.7860202366905347,2.4514020494695945,0.37559620363915636
1512.8999999999883,110.29982374701657,1.895673825016501,2.473077394561769,0.4102918619810301
1512.9999999999882,113.2394586164819,1.755587369158552,2.4273065329474597,0.3723536052462941
1513.099999999988,103.20496328713497,1.7568664602192423,2.455930674366044,0.38554982303381247
1513.199999999988,110.96609785756361,1.8308059317829535,2.4561581717693204,0.3984245506367692
1513.299999999988,105.37310066383561,1.6965957216937864,2.481051295810322,0.36987833727374514
1513.3999999999878,116.73451108877374,1.9937956288901142,2.4384321482372022,0.38377470914286604
1513.4999999999877,112.95233122342594,2.0857252879712536,2.449020855148658,0.37868296149825925
1513.5999999999876,113.80432107963348,1.690265648310458,2.4501859104715598,0.3475155486632609
1513.6999999999875,121.65372284721728,2.041606524954818,2.4497406139998286,0.3661634830559046
1513.7999999999874,105.13809923592477,1.8874663024050449,2.4318801884831847,0.3619098700470384
1513.8999999999874,103.17757504226729,1.8167858639816423,2.454945345980416,0.40927079098907876
1513.9999999999873,106.71680563528334,1.884285220964315,2.4360799016473615,0.3670941866125521
1514.0999999999872,112.26691009003386,1.9535987886366768,2.4466747261105675,0.3606169091216532
1514.199999999987,113.9160014643659,1.8801406821141178,2.4625055641728966,0.406810660657403
1514.299999999987,105.66050116167334,1.9135113363655312,2.4627750115741573,0.3797951488650936
1514.399999999987,110.4108327497901,1.8660960563342281,2.4625305016668295,0.3681547389283748
1514.4999999999868,114.83660222143466,1.8840350860702664,2.4380317678658057,0.38640716476295933
1514.5999999999867,112.44460608428254,1.86784947225893,2.449650652373906,0.366113944925241
1514.6999999999866,105.8611867119721,2.0503189204567707,2.4514857473269385,0.39488468810980587
1514.7999999999865,110.42236183384851,1.6426746966374057,2.4613570668320714,0.381454077434815
1514.8999999999864,114.61522928506233,1.7725181627094564,2.4398198768330026,0.3511813273360155
1514.9999999999864,113.71013476306219,1.850604552497811,2.438836420066818,0.3866613510158681
1515.0999999999863,104.96019172000955,2.107819413163071,2.4138912040930163,0.372945308008038
1515.1999999999862,108.45079810466319,1.7514327848444922,2.448312330331522,0.37958884622909284
1515.299999999986,110.76492891683888,1.7533777705240623,2.4340760865822553,0.3837629298012116
1515.399999999986,119.90756451846987,1.6133025560179228,2.441386991877335,0.38825377275777734
1515.499999999986,116.74937276968882,2.297048493543423,2.4734623689177053,0.36876366962119156
1515.5999999999858,114.4018186666716,1.8573898643733449,2.4306818828945937,0.37344098119888075
1515.6999999999857,100.91016115798614,1.5417447283003125,2.4362475901906966,0.38202689254800654
1515.7999999999856,115.17532840381591,1.7506343990176172,2.4322186687453913,0.40933028673405786
1515.8999999999855,104.42094752745214,1.65578599772479,2.441033363738818,0.4034238232138654
1515.9999999999854,113.61155581686018,1.7120766154244889,2.4463376841706825,0.3785218713433902
1516.0999999999854,101.29574044024707,1.8568386858570534,2.4500124742338443,0.37702863404771664
1516.1999999999853,111.43233209261679,1.9176234612699812,2.4492257106564774,0.37769192544008484
1516.2999999999852,113.92831824590782,1.625095902720289,2.4244449151625567,0.37747642800701225
1516.399999999985,113.75540043286274,1.7885842351815053,2.4702818311490047,0.3763360402286127
1516.499999999985,118.07809468087063,1.776899142432029,2.463650392588989,0.3912234720392057
1516.599999999985,112.24392733560528,1.8206047567285266,2.44596946054006,0.3865691839385777
1516.6999999999848,115.30116589079728,1.987862868553097,2.43712528072039,0.36768029789634626
1516.7999999999847,104.5183482387102,1.6152084354772498,2.458555790350559,0.3888356774508987
1516.8999999999846,116.3051468581577,1.808087669664706,2.4431803197888495,0.40837850036784457
1516.9999999999845,108.48522971939212,1.6004800992739434,2.4366804434960745,0.3662278432337324
1517.0999999999844,114.79614163583008,1.6806709838423302,2.4792087363545927,0.38058206625687097
1517.1999999999844,111.38800214652315,1.940729880299489,2.4713717105405997,0.3758309780402366
1517.2999999999843,115.55356945547383,1.8315233620206033,2.4591551008577905,0.35550611408933935
1517.3999999999842,113.38683842251247,1.6523478578389448,2.4772052293277276,0.41165937526982155
1517.499999999984,103.37889565266198,2.0217664554546513,2.4605730466002425,0.37202852881909554
1517.599999999984,101.74443559293104,1.3288221933507642,2.473190471471977,0.3985487730439095
1517.699999999984,107.14172722004965,1.6796830237584335,2.4504896704890844,0.37879030216536924
1517.7999999999838,114.86556476286299,1.7994789566228935,2.4696516527470167,0.36978698090649686
1517.8999999999837,111.03479123304216,1.9026764786536656,2.4435091094080748,0.37873999777290046
1517.9999999999836,119.81083889246705,2.0062592445750673,2.426341199609814,0.3844880991755112
1518.0999999999835,100.20716303855765,1.8690828405271132,2.4329835134090416,0.3769568270150015
1518.1999999999834,112.91120943507303,1.8412792163967768,2.433699711422273,0.36001406444811646
1518.2999999999834,112.09612940510448,1.6926265926930273,2.4449506748797396,0.36158959905910215
1518.3999999999833,98.52421021933954,1.893069459168382,2.440749050064275,0.3684361572367738
1518.4999999999832,116.92110925582023,1.9215324692228424,2.4579169085050827,0.3814614488294111
1518.599999999983,103.33614022052109,1.8827075103033828,2.4751771340084474,0.3794975262304152
1518.699999999983,115.86900409411965,1.6706027489897937,2.420087047608829,0.3707841838757674
1518.799999999983,111.12165132440066,1.8005417545612927,2.444288021220757,0.38797388924939014
1518.8999999999828,109.46589620092848,1.589100407876534,2.460049843892198,0.3702368996380451
1518.9999999999827,110.72748373975217,1.7437024722028536,2.421746368581848,0.38520513922503474
1519.0999999999826,106.70713862795611,1.6604727361085247,2.4411487845234086,0.3856643165156357
1519.1999999999825,110.1123170970563,1.641660750725307,2.4428103774072123,0.3871329060867221
1519.2999999999824,109.89689529215099,1.6534664007665378,2.4646636502445163,0.401578161262984
1519.3999999999824,107.42061350854405,1.7862218352358432,2.459837571308563,0.37649074941248195
1519.4999999999823,112.7211102684645,1.6014679053398786,2.449472618578572,0.39355350123306565
1519.5999999999822,104.4020746466214,1.7748651413225092,2.424181024244707,0.3789075496702328
1519.699999999982,114.07039218146188,1.7517871478270002,2.4654217893039116,0.395364662535306
1519.799999999982,101.16627767499006,1.6900829147406506,2.423615936085621,0.3815489797951584
1519.899999999982,115.26852564804034,1.8447550668804058,2.4579676774322476,0.37397643184572993
1519.9999999999818,113.27218018126267,1.8292989406509268,2.4747309209921564,0.38260630370272525
1520.0999999999817,102.64816546482375,1.6158895481222526,2.4275830413643282,0.37149852235811537
1520.1999999999816,117.5548790344737,1.9725620875556302,2.458535759779601,0.3918366110557558
1520.2999999999815,113.50363599976737,1.9558206095074058,2.4292611103431763,0.3992213783761565
1520.3999999999814,110.47906673083655,1.8482430670132344,2.4724258793305465,0.3842209513734685
1520.4999999999814,105.6662495952,1.7745467091451026,2.4641929694443956,0.3710204096692423
1520.5999999999813,107.15184664336942,1.851741659286853,2.453639077611861,0.3703651298237466
1520.6999999999812,116.6965648859888,1.8315686857190734,2.4070947620918965,0.38620189718540104
1520.799999999981,113.26848861368316,1.9050491195754804,2.4414749579889183,0.36597035697535185
1520.899999999981,110.18955502502712,1.8292336535138762,2.4652621415049927,0.3850701234883213
1520.999999999981,115.5201205274205,1.9726625872017285,2.4503348628849526,0.3654803340978592
1521.0999999999808,115.14562222166879,1.8870040945176665,2.43020505915792,0.37657847279518625
1521.1999999999807,104.93013350619297,1.5095639781525592,2.4304772129832335,0.3479149153738422
1521.2999999999806,112.35778746799244,1.8075422585822736,2.433216499668546,0.39091112346218027
1521.3999999999805,102.84842144741786,1.9863685713840684,2.4408697456538055,0.3864830478391924
1521.4999999999804,104.77985392145585,1.818333323682935,2.4478514769088573,0.3755927105613112
1521.5999999999804,107.68446216208471,1.8602236199865418,2.4322110912653376,0.35049603433221
1521.6999999999803,109.66613898244887,1.9593142402261012,2.416320311293275,0.38123073105747884
1521.7999999999802,109.98900759890103,1.8814799864294895,2.4518767518404547,0.3695762854532507
1521.89999999998,101.91742181306314,1.8130751699105538,2.436459362987076,0.3670997524590074
1521.99999999998,110.46067196288345,1.637149225472758,2.4523663389624493,0.3880094361408077
1522.09999999998,102.48103953175671,1.9446971023247914,2.449372854711636,0.39528966698017637
1522.1999999999798,108.41320213323148,2.0765829790093124,2.479345187950894,0.37987294786306475
1522.2999999999797,109.20214895167315,1.4377588523921934,2.445880493399638,0.38409455897061395
1522.3999999999796,109.91887827339218,1.8275065187896407,2.4597135369675915,0.3755138161698023
1522.4999999999795,111.0687561356254,1.704591819918808,2.4256984021520216,0.404959021965828
1522.5999999999794,104.01839688467565,1.75948876964947,2.4649720704081077,0.37610703249127453
1522.6999999999794,112.84264277659491,1.9612695920183103,2.4514473364733442,0.38691451027455803
1522.7999999999793,112.7757320377666,1.6738059791074218,2.4221784461955944,0.41022576123728144
1522.8999999999792,112.18020258563506,1.6700345044254588,2.4918064896087215,0.3576964047777066
1522.999999999979,105.6215914650941,1.7295693649124646,2.4695680297629465,0.37416082938594813
1523.099999999979,109.48039041609307,1.6155233576155033,2.446630154051487,0.37587792875401316
1523.199999999979,102.01632137172739,1.752193761483495,2.43202436915838,0.4015716922034997
1523.2999999999788,111.34509271123065,2.020974613240415,2.4117946577723823,0.36448249700956886
1523.3999999999787,106.38696625889034,1.6782311592425831,2.4562486990143717,0.3756882022713507
1523.4999999999786,104.95455758042458,2.2267710748043883,2.4538349510105877,0.3496931548742653
1523.5999999999785,113.63154559102716,2.1603696579514367,2.4645500842688866,0.36448944665953764
1523.6999999999784,107.76497180098303,1.921920752086375,2.4312010807262325,0.3776891768674866
1523.7999999999784,105.48396533750368,1.8884410498986282,2.4661790403470976,0.3998709192043669
1523.8999999999783,115.0617963220914,2.0129067014175277,2.482510909390671,0.3590379254417895
1523.9999999999782,106.1050433936943,1.662846195077241,2.4532858981876973,0.3705014777977068
1524.099999999978,108.08941885553175,1.9607033445177935,2.4610384255322315,0.3725545557932639
1524.199999999978,113.94514120047016,1.8433460942137168,2.4558507706023764,0.3900319639094188
1524.299999999978,97.7337643858841,1.665925158933422,2.4296178616250472,0.38048852375406633
1524.3999999999778,113.84024722153032,1.7225196243909675,2.431301002998812,0.34746873410765944
1524.4999999999777,111.84997775892656,1.62326782399877,2.456081771240827,0.36670041777449885
1524.5999999999776,112.7728104935824,1.854935926728706,2.4144043918601845,0.3930981571918672
1524.6999999999775,111.48814292843898,1.9624887520238492,2.4222508963918905,0.36336298370236564
1524.7999999999774,108.0587217331468,1.7764522016211282,2.4445939638189187,0.35073819931938377
1524.8999999999774,111.32616905867225,1.7572465301697524,2.442383995639298,0.3802529096060244
1524.9999999999773,111.21564392906431,1.781993250287476,2.4305909623737745,0.3592279772427527
1525.0999999999772,114.40895456917941,1.6526006803872273,2.4250721538126987,0.3803181283411481
1525.199999999977,112.39159730960137,1.9901800493328987,2.432461925991477,0.3689739209259109
1525.299999999977,111.03305465463364,1.8960816860974115,2.4382875783070292,0.3898383148620899
1525.399999999977,106.99641727095074,1.8179072668064795,2.4237614858482877,0.3862883988370631
1525.4999999999768,112.54977922309416,1.8299432519837997,2.4124357056948877,0.3740223145309761
1525.5999999999767,111.79715879845722,1.6809352577398833,2.474102045575397,0.4141399707134438
1525.6999999999766,105.60407957959853,1.894126005246929,2.446904405043397,0.3866887638506647
1525.7999999999765,109.42973334335763,1.7721923743024233,2.4407738214981416,0.38771712495197774
1525.8999999999764,102.43751202836935,1.694891016572942,2.451634470060199,0.3710188461375585
1525.9999999999764,116.14501973606521,1.8815272488220363,2.4285207575106487,0.3761670267093509
1526.0999999999763,113.92474677949991,1.8459287052411628,2.447494233564919,0.3777488430674441
1526.1999999999762,115.86191414411871,1.6001497938779337,2.4866493326279313,0.38308205000883755
1526.299999999976,118.5666570974978,1.795088986324843,2.4998216812766305,0.37051141465404214
1526.399999999976,110.38589286955309,1.9223027733009643,2.465689299654839,0.36701117760018476
1526.499999999976,102.7635668424363,1.6741492387102146,2.445154750153069,0.3778264389085637
1526.5999999999758,110.52908101435331,1.9084526001292057,2.447804200654318,0.3501251167020234
1526.6999999999757,114.85880322721492,1.9742770683185578,2.456480999730796,0.3757623832629299
1526.7999999999756,111.26760614345463,1.9743514053026143,2.427734549784763,0.37072274836789737
1526.8999999999755,106.83477887871915,1.6316369419956818,2.5033797114590413,0.38188494271877454
1526.9999999999754,104.35439422589252,1.5933868117935885,2.466817552979928,0.39715860768166444
1527.0999999999754,114.77617815200209,2.0813532759183957,2.441206382314903,0.3607246906037336
1527.1999999999753,122.8524310741694,1.6975770233008496,2.4627535908132634,0.3674054240274189
1527.2999999999752,115.35902038119363,1.6082627955347875,2.5012465813214146,0.3858281754305101
1527.399999999975,103.27645213393703,1.4810809410293797,2.4485583228063037,0.3965020262277288
1527.499999999975,107.69054988096795,1.9939658661892465,2.4296815737451687,0.3914407271447856
1527.599999999975,108.60883520240128,1.9090569253745486,2.433555203971519,0.3713191896152474
1527.6999999999748,103.08890461453593,1.975094598126279,2.4401786509237025,0.37271412799548714
1527.7999999999747,107.44510360836422,1.8817245510236498,2.405091920499996,0.3607999545070444
1527.8999999999746,116.77479288686688,1.83465830905576,2.4379001086457337,0.39324770221427097
1527.9999999999745,111.0231223901052,2.002841610264872,2.4378231271489574,0.3680179962493849
1528.0999999999744,103.07369898761644,1.9628712146979093,2.4713729715925363,0.3904933079363388
1528.1999999999744,105.06336849068141,1.5854573761699826,2.4679714003387563,0.38368218047345704
1528.2999999999743,105.4071502382961,1.8938897409541742,2.4874003188551206,0.37477936890327707
1528.3999999999742,109.57908699064632,1.9413876230263722,2.474770547993057,0.38085205748492174
1528.499999999974,101.19230430820912,1.9594518702014305,2.4369349427291875,0.38630158476180154
1528.599999999974,115.69385338652435,1.9034229047495603,2.4521248763815082,0.3794400208868039
1528.699999999974,106.27759126744131,1.8388337895932017,2.428687752702146,0.39267363345864686
1528.7999999999738,114.66164015674964,1.7906361352044107,2.4360448677312267,0.3538102068217737
1528.8999999999737,105.90704810074422,1.6948671305312348,2.451356277102492,0.3667105121600319
1528.9999999999736,114.44172831068282,2.0140515788914812,2.452423750648596,0.35967930242215795
1529.0999999999735,98.76504022883039,1.8084841543554135,2.4420419768492163,0.36455244774970846
1529.1999999999734,108.58213918964934,2.1668751302170204,2.4863252321295377,0.406497305666054
1529.2999999999734,107.75885657470242,1.7558727036411264,2.469601027551128,0.3808149467408036
1529.3999999999733,112.94853269802157,1.6107101689890346,2.4587668749641596,0.3575416303934166
1529.4999999999732,98.20978288772079,1.742329308601452,2.4690385096418535,0.3856538516587482
1529.599999999973,109.10803014560044,1.4836079874739228,2.4176405023949363,0.3757248160893891
1529.699999999973,108.27078627455656,1.7914458261941535,2.4859829362626513,0.3821306926572905
1529.799999999973,116.71150120174435,1.691895480424531,2.4051188883159926,0.39612032853793977
1529.8999999999728,116.63835729690065,2.01952271819109,2.4311282504478933,0.37123932744761107
1529.9999999999727,107.21993700727307,1.8762362142482987,2.431078050920144,0.3849188912588133
1530.0999999999726,114.58082439389115,1.9062427953214471,2.429962644621547,0.3944428253816546
1530.1999999999725,110.34880650079883,1.7135682167155153,2.470539371043313,0.38099781671567234
1530.2999999999724,117.07378460355264,1.9584466335315547,2.4637769173945814,0.379401517428929
1530.3999999999724,102.87067210779321,1.578248581628747,2.501677036829616,0.3880002028621461
1530.4999999999723,116.61576627246464,1.8233117962229504,2.4479303963254364,0.38140967438585016
1530.5999999999722,111.13390523775861,1.806760127960033,2.482659630475214,0.39297325908444664
1530.699999999972,111.98131834244236,1.9290797791499192,2.469367775502682,0.3853150916733826
1530.799999999972,113.05483717979425,1.9117714398162244,2.4639871169812424,0.37980767253780234
1530.899999999972,114.07808737805117,1.6412945307063787,2.4531738953410813,0.38011398395690194
1530.9999999999718,113.76489604287497,1.6968312066945985,2.439276505698396,0.36756505799169964
1531.0999999999717,113.23615149276748,1.5451081445647503,2.4317523223877084,0.3498771484610743
1531.1999999999716,106.56795742306267,1.8050592028761299,2.4740994179046294,0.40002353948621566
1531.2999999999715,103.02037259116584,1.7432474906161706,2.458449804696037,0.3751331804215183
1531.3999999999714,105.85406399924062,1.5366485599113395,2.427773205414125,0.399179377848376
1531.4999999999714,115.67132013984767,2.204262502789228,2.467831146815309,0.3653091601695604
1531.5999999999713,112.35075310146092,1.8831261110987416,2.463215712543635,0.37760285085157214
1531.6999999999712,108.58339389662382,1.872718105141665,2.4330621347320918,0.3964569099212
1531.799999999971,104.61689064489678,1.6228039646940982,2.4420308119113616,0.38831375561389897
1531.899999999971,115.06813159881507,1.8686866376753561,2.4377934086959434,0.37764805947908836
1531.999999999971,107.76833399960564,1.9592094395151158,2.4541903573738755,0.4008764841440393
1532.0999999999708,113.8453598153261,1.7593294038940541,2.447431574960387,0.3812268589216817
1532.1999999999707,109.70756626061205,1.9144988203562998,2.4584603347636107,0.3717871666512854
